position,TerrainSlope,lon,lat
0.389489,16.784787,48.293114,-89.777811
0.391371,16.746256,48.309107,-89.777813
0.393252,16.658213,48.3251,-89.777815
0.395134,16.52275,48.341093,-89.777817
0.397016,16.377534,48.357087,-89.777819
0.398897,16.280764,48.373081,-89.77782
0.400779,16.125833,48.389075,-89.777822
0.40266,15.959923,48.40507,-89.777824
0.404542,15.842553,48.421065,-89.777826
0.406424,15.725055,48.43706,-89.777828
0.408305,15.649912,48.453055,-89.77783
0.410187,15.613281,48.469051,-89.777832
0.412068,15.580329,48.485047,-89.777833
0.41395,15.657225,48.501043,-89.777835
0.415831,15.733148,48.517039,-89.777837
0.417713,15.754577,48.533036,-89.777839
0.419595,16.028693,48.549033,-89.77784
0.421476,16.359758,48.56503,-89.777842
0.423358,16.658986,48.581028,-89.777844
0.425239,16.905704,48.597025,-89.777846
0.427121,17.310557,48.613023,-89.777847
0.429003,17.777444,48.629021,-89.777849
0.430884,18.000423,48.645019,-89.77785
0.432766,18.20405,48.661018,-89.777852
0.434647,18.383175,48.677017,-89.777854
0.436529,18.49551,48.693016,-89.777855
0.438411,18.648624,48.709015,-89.777857
0.440292,18.641264,48.725015,-89.777858
0.442174,18.620446,48.741014,-89.77786
0.444055,18.835814,48.757014,-89.777861
0.445937,19.234854,48.773015,-89.777863
0.447819,19.662523,48.789015,-89.777864
0.4497,19.987336,48.805015,-89.777866
0.451582,20.369471,48.821016,-89.777867
0.453463,20.975011,48.837017,-89.777869
0.455345,21.428757,48.853018,-89.77787
0.457226,21.597773,48.86902,-89.777871
0.459108,21.640288,48.885021,-89.777873
0.46099,21.243323,48.901023,-89.777874
0.462871,20.59466,48.917025,-89.777875
0.464753,19.369701,48.933027,-89.777877
0.466634,17.685413,48.94903,-89.777878
0.468516,16.68468,48.965032,-89.777879
0.470398,16.559913,48.981035,-89.777881
0.472279,16.567562,48.997038,-89.777882
0.474161,16.591369,49.013041,-89.777883
0.476042,16.95055,49.029044,-89.777884
0.477924,17.4799,49.045048,-89.777885
0.479806,17.742419,49.061051,-89.777887
0.481687,17.612919,49.077055,-89.777888
0.483569,17.384483,49.093059,-89.777889
0.48545,17.030872,49.109063,-89.77789
0.487332,16.612246,49.125067,-89.777891
0.489213,16.263664,49.141072,-89.777892
0.491095,16.003723,49.157076,-89.777893
0.492977,15.746315,49.173081,-89.777894
0.494858,15.69678,49.189086,-89.777895
0.49674,15.541401,49.205091,-89.777896
0.498621,15.072541,49.221096,-89.777897
0.499642,14.814775,49.229775,-89.777898
0.501523,14.888288,49.229091,-89.77796
0.503405,14.620492,49.228406,-89.778022
0.505287,14.536607,49.227721,-89.778084
