position,TerrainHeight,Sun Visibility 60m,Polar Summer Max Temp,lon,lat
1.263086,1312.229998,0.39084,256.688873,47.478766,-89.881804
1.26595,1312.380334,0.39084,245.116867,47.46451,-89.881894
1.268814,1312.539998,0.39084,245.116867,47.450233,-89.881984
1.271678,1312.721092,0.39084,245.116867,47.435934,-89.882073
1.274542,1312.929997,0.39084,245.116867,47.421613,-89.882163
1.277407,1313.149997,0.39084,245.116867,47.40727,-89.882253
1.280271,1313.439996,0.39084,245.116867,47.392906,-89.882342
1.283135,1313.749996,0.39084,245.116867,47.37852,-89.882432
1.285999,1314.089995,0.39084,245.116867,47.364111,-89.882522
1.288863,1314.369651,0.39084,245.116867,47.349681,-89.882612
1.291727,1314.579997,0.39084,245.116867,47.335228,-89.882701
1.294591,1314.59,0.39084,245.116867,47.320754,-89.882791
1.297456,1314.56,0.39084,245.116867,47.306257,-89.882881
1.30032,1314.560046,0.39084,245.116867,47.291738,-89.88297
1.303184,1314.59,0.39084,245.116867,47.277197,-89.88306
1.306048,1314.649999,0.39084,245.116867,47.262633,-89.88315
1.308912,1314.721487,0.39084,245.116867,47.248047,-89.883239
1.311776,1314.781804,0.39084,245.116867,47.233439,-89.883329
1.31464,1314.762368,0.39084,245.116867,47.218808,-89.883419
1.317505,1314.690001,0.39084,245.116867,47.204155,-89.883508
1.320369,1314.550149,0.40312,245.116867,47.189479,-89.883598
1.323233,1314.340003,0.40312,262.816162,47.17478,-89.883687
1.326097,1313.990005,0.40312,262.816162,47.160059,-89.883777
1.328961,1313.519654,0.35484,262.816162,47.145315,-89.883867
1.331825,1313.020008,0.35484,262.816162,47.130548,-89.883956
1.334689,1312.530008,0.35484,262.816162,47.115759,-89.884046
1.337554,1312.050008,0.35484,262.816162,47.100947,-89.884135
1.340418,1311.590008,0.35484,262.816162,47.086111,-89.884225
1.343282,1311.170007,0.35484,262.816162,47.071253,-89.884315
1.346146,1310.780006,0.35484,262.816162,47.056372,-89.884404
1.34901,1310.430006,0.35484,262.816162,47.041467,-89.884494
1.351874,1310.100006,0.35484,262.816162,47.02654,-89.884583
1.354739,1309.780005,0.35484,262.816162,47.011589,-89.884673
1.357603,1309.460401,0.35484,262.816162,46.996615,-89.884762
1.360467,1309.080349,0.35484,262.816162,46.981618,-89.884852
1.363331,1308.640008,0.35484,262.816162,46.966598,-89.884941
1.366195,1308.200008,0.35484,262.816162,46.951554,-89.885031
1.369059,1307.760008,0.35484,262.816162,46.936487,-89.88512
1.371923,1307.340007,0.35484,262.816162,46.921396,-89.88521
1.374788,1306.960092,0.35484,262.816162,46.906282,-89.885299
1.377652,1306.630006,0.35484,262.816162,46.891144,-89.885389
1.380516,1306.330005,0.35484,262.816162,46.875982,-89.885478
1.38338,1306.100139,0.35484,262.816162,46.860797,-89.885568
1.386244,1305.900004,0.35484,262.816162,46.845588,-89.885657
1.389108,1305.740003,0.35484,262.816162,46.830355,-89.885746
1.391972,1305.610002,0.35484,262.816162,46.815098,-89.885836
1.394837,1305.510897,0.37516,262.816162,46.799817,-89.885925
1.397701,1305.430002,0.37516,262.816162,46.784513,-89.886015
1.400565,1305.370957,0.37516,262.816162,46.769184,-89.886104
1.403429,1305.340447,0.37516,262.816162,46.753831,-89.886193
1.406293,1305.34,0.37516,262.816162,46.738455,-89.886283
1.409157,1305.360078,0.37516,262.816162,46.723054,-89.886372
1.412021,1305.429999,0.37516,262.816162,46.707628,-89.886462
1.414886,1305.541003,0.37516,262.816162,46.692179,-89.886551
1.41775,1305.709997,0.37516,262.816162,46.676705,-89.88664
1.420614,1305.680001,0.37516,262.816162,46.661206,-89.88673
1.423478,1305.470004,0.37516,262.816162,46.645684,-89.886819
1.426342,1305.280744,0.37516,262.816162,46.630136,-89.886908
1.429206,1305.110003,0.37516,262.816162,46.614564,-89.886998
1.432071,1304.981067,0.37516,262.816162,46.598968,-89.887087
1.434935,1304.890904,0.37516,262.816162,46.583346,-89.887176
1.437799,1304.810002,0.37516,262.816162,46.5677,-89.887265
1.440663,1304.760001,0.37516,262.816162,46.55203,-89.887355
1.443527,1304.710909,0.37516,262.816162,46.536334,-89.887444
1.446391,1304.670001,0.37516,262.816162,46.520613,-89.887533
1.449255,1304.630001,0.37516,262.816162,46.504868,-89.887623
1.45212,1304.600001,0.37516,262.816162,46.489097,-89.887712
1.454984,1304.570001,0.37516,262.816162,46.473302,-89.887801
1.457848,1304.56,0.37516,262.816162,46.457481,-89.88789
1.460712,1304.55,0.36272,262.816162,46.441635,-89.88798
1.463576,1304.55,0.36272,262.816162,46.425763,-89.888069
1.46644,1304.56,0.38284,262.816162,46.409867,-89.888158
1.469304,1304.571215,0.38284,262.816162,46.393945,-89.888247
1.472169,1304.59,0.38284,262.816162,46.377997,-89.888336
1.475033,1304.61,0.38284,262.816162,46.362024,-89.888426
1.477897,1304.639999,0.38284,262.816162,46.346026,-89.888515
1.480761,1304.69292,0.38284,262.816162,46.330002,-89.888604
1.483625,1304.762247,0.38284,262.816162,46.313952,-89.888693
1.486489,1304.862458,0.38284,262.816162,46.297877,-89.888782
1.489354,1304.989997,0.38284,262.816162,46.281775,-89.888871
1.492218,1305.149996,0.38284,262.816162,46.265648,-89.88896
1.495082,1305.339995,0.38284,262.816162,46.249495,-89.88905
1.497946,1305.569995,0.38284,262.816162,46.233316,-89.889139
1.50081,1305.839994,0.38284,262.816162,46.217111,-89.889228
1.503674,1306.032673,0.38284,262.816162,46.20088,-89.889317
1.506538,1306.149997,0.38284,262.816162,46.184623,-89.889406
1.509403,1306.263797,0.38284,262.816162,46.168339,-89.889495
1.512267,1306.341867,0.38284,262.816162,46.15203,-89.889584
1.515131,1306.585507,0.38284,262.816162,46.135694,-89.889673
1.517995,1306.799995,0.38284,262.816162,46.119331,-89.889762
1.520859,1307.039994,0.38284,262.816162,46.102942,-89.889851
1.523723,1307.299993,0.38284,262.816162,46.086527,-89.88994
1.526587,1307.594495,0.37192,245.24826,46.070085,-89.890029
1.529452,1307.809994,0.37192,245.24826,46.053616,-89.890118
1.532316,1307.681576,0.37192,245.24826,46.037121,-89.890207
1.53518,1307.531092,0.37192,245.24826,46.020599,-89.890296
1.538044,1307.452195,0.37192,245.24826,46.00405,-89.890385
1.540908,1307.400001,0.37192,245.24826,45.987474,-89.890474
1.543772,1307.40223,0.37192,245.24826,45.970871,-89.890563
1.546636,1307.280003,0.37192,245.24826,45.954241,-89.890652
1.549501,1306.98351,0.37192,245.24826,45.937584,-89.890741
1.552365,1306.601584,0.37192,245.24826,45.9209,-89.89083
1.555229,1306.200756,0.37192,245.24826,45.904189,-89.890919
1.558093,1305.83001,0.37192,245.24826,45.88745,-89.891008
1.560957,1305.482626,0.37192,245.24826,45.870685,-89.891097
1.563821,1305.150009,0.37192,245.24826,45.853891,-89.891186
1.566686,1304.830009,0.37192,245.24826,45.837071,-89.891275
1.56955,1304.510009,0.37192,245.24826,45.820223,-89.891363
1.572414,1304.170009,0.37192,245.24826,45.803347,-89.891452
1.575278,1303.82001,0.37192,245.24826,45.786443,-89.891541
1.578142,1303.420011,0.37192,245.24826,45.769512,-89.89163
1.581006,1302.970733,0.37192,245.24826,45.752553,-89.891719
1.58387,1302.540012,0.37192,245.24826,45.735566,-89.891808
1.586735,1302.18001,0.37192,245.24826,45.718552,-89.891897
1.589599,1301.940007,0.37192,245.24826,45.701509,-89.891985
1.592463,1301.780005,0.38884,245.24826,45.684438,-89.892074
1.595327,1301.721169,0.38884,245.24826,45.667339,-89.892163
1.598191,1301.770486,0.38884,245.24826,45.650212,-89.892252
1.601055,1301.809999,0.38884,245.24826,45.633057,-89.892341
1.603919,1301.851645,0.38884,245.24826,45.615873,-89.892429
1.606784,1301.869999,0.38884,245.24826,45.598661,-89.892518
1.609648,1301.889999,0.33884,245.24826,45.581421,-89.892607
1.612512,1301.891102,0.33884,245.24826,45.564152,-89.892696
1.615376,1301.929999,0.33884,245.24826,45.546854,-89.892784
1.61824,1302.109995,0.33884,245.24826,45.529528,-89.892873
1.621104,1302.389992,0.33884,245.24826,45.512173,-89.892962
1.623968,1302.659992,0.33884,245.24826,45.494789,-89.89305
1.626833,1302.849994,0.33884,245.24826,45.477377,-89.893139
1.629697,1302.980639,0.33884,245.24826,45.459935,-89.893228
1.632561,1303.019999,0.33884,245.24826,45.442465,-89.893316
1.635425,1302.940002,0.33884,245.24826,45.424965,-89.893405
1.638289,1302.752515,0.33884,245.24826,45.407436,-89.893494
1.641153,1302.53109,0.33884,245.24826,45.389878,-89.893582
1.644018,1302.470002,0.33884,245.24826,45.372291,-89.893671
1.646882,1302.759991,0.33884,245.24826,45.354675,-89.89376
1.649746,1303.001026,0.33884,245.24826,45.337029,-89.893848
1.65261,1303.079997,0.33884,245.24826,45.319353,-89.893937
1.655474,1303.012458,0.33884,245.24826,45.301648,-89.894025
1.658338,1302.930003,0.38596,245.24826,45.283914,-89.894114
1.661202,1302.882407,0.38596,245.24826,45.26615,-89.894203
1.664067,1302.860001,0.38596,245.24826,45.248356,-89.894291
1.666931,1302.864022,0.38596,245.24826,45.230532,-89.89438
1.669795,1302.760003,0.38596,245.24826,45.212678,-89.894468
1.672659,1302.660003,0.38596,245.24826,45.194794,-89.894557
1.675523,1302.562477,0.38596,245.24826,45.17688,-89.894645
1.678387,1302.460003,0.38596,245.24826,45.158936,-89.894734
1.681251,1302.380003,0.38596,245.24826,45.140962,-89.894822
1.684116,1302.330002,0.38596,245.24826,45.122958,-89.894911
1.68698,1302.280002,0.38596,245.24826,45.104923,-89.894999
1.689844,1302.240001,0.38596,245.24826,45.086858,-89.895088
1.692708,1302.200001,0.38596,245.24826,45.068762,-89.895176
1.695572,1302.160001,0.38596,245.24826,45.050636,-89.895265
1.698436,1302.12122,0.38596,245.24826,45.032479,-89.895353
1.701301,1302.090001,0.38596,245.24826,45.014291,-89.895442
1.704165,1302.060001,0.38596,245.24826,44.996073,-89.89553
1.707029,1302.041766,0.38596,245.24826,44.977824,-89.895618
1.709893,1302.02158,0.38596,245.24826,44.959544,-89.895707
1.712757,1302.001282,0.38596,245.24826,44.941232,-89.895795
1.715621,1301.970001,0.38596,245.24826,44.92289,-89.895883
1.718485,1301.900002,0.38596,245.24826,44.904517,-89.895972
1.72135,1301.800003,0.38596,245.24826,44.886112,-89.89606
1.724214,1301.670005,0.389,245.24826,44.867676,-89.896149
1.727078,1301.510006,0.389,245.24826,44.849209,-89.896237
1.729942,1301.341891,0.389,245.24826,44.83071,-89.896325
1.732806,1301.160006,0.389,245.24826,44.812179,-89.896413
1.73567,1300.970007,0.389,245.24826,44.793617,-89.896502
1.738534,1300.800006,0.389,245.24826,44.775024,-89.89659
1.741399,1300.650005,0.389,245.24826,44.756398,-89.896678
1.744263,1300.541289,0.389,245.24826,44.737741,-89.896767
1.747127,1300.460003,0.389,245.24826,44.719052,-89.896855
1.749991,1300.400002,0.389,245.24826,44.70033,-89.896943
1.752855,1300.340002,0.389,245.24826,44.681577,-89.897031
1.755719,1300.280002,0.39984,245.24826,44.662792,-89.89712
1.758583,1300.190003,0.39984,245.24826,44.643974,-89.897208
1.761448,1300.060005,0.39984,245.24826,44.625124,-89.897296
1.764312,1299.89162,0.39984,245.24826,44.606241,-89.897384
1.767176,1299.750005,0.39984,245.24826,44.587326,-89.897472
1.77004,1299.630004,0.39984,245.24826,44.568379,-89.89756
1.772904,1299.560003,0.39984,245.24826,44.549399,-89.897649
1.775768,1299.480003,0.39984,245.24826,44.530386,-89.897737
1.778633,1299.380004,0.39984,245.24826,44.51134,-89.897825
1.781497,1299.240005,0.39984,245.24826,44.492261,-89.897913
1.784361,1299.050007,0.39984,245.24826,44.47315,-89.898001
1.787225,1298.840008,0.39984,245.24826,44.454005,-89.898089
1.790089,1298.610009,0.39552,245.191605,44.434828,-89.898177
1.792953,1298.36001,0.39552,245.191605,44.415617,-89.898265
1.795817,1298.10001,0.39552,245.191605,44.396373,-89.898353
1.798682,1297.83001,0.39552,245.191605,44.377095,-89.898442
1.801546,1297.540011,0.39552,245.191605,44.357784,-89.89853
1.80441,1297.260011,0.39552,245.191605,44.33844,-89.898618
1.807274,1296.971394,0.39552,245.191605,44.319061,-89.898706
1.810138,1296.650012,0.39552,245.191605,44.299649,-89.898794
1.813002,1296.280015,0.39552,245.191605,44.280204,-89.898882
1.815866,1295.830018,0.39552,245.191605,44.260724,-89.89897
1.818731,1295.321152,0.39552,245.191605,44.241211,-89.899058
1.821595,1294.830019,0.39552,245.191605,44.221663,-89.899145
1.824459,1294.440016,0.39552,245.191605,44.202082,-89.899233
1.827323,1294.240008,0.39552,245.191605,44.182466,-89.899321
1.830187,1294.181091,0.39552,245.191605,44.162816,-89.899409
1.833051,1294.061327,0.39552,245.191605,44.143131,-89.899497
1.835915,1293.910006,0.39552,245.191605,44.123412,-89.899585
1.83878,1293.780005,0.39552,245.191605,44.103659,-89.899673
1.841644,1293.660005,0.39552,245.191605,44.08387,-89.899761
1.844508,1293.540005,0.39552,245.191605,44.064048,-89.899849
1.847372,1293.400905,0.39552,245.191605,44.04419,-89.899937
1.850236,1293.260006,0.39552,245.191605,44.024297,-89.900024
1.8531,1293.110006,0.39552,245.191605,44.00437,-89.900112
1.855965,1292.930007,0.4024,245.191605,43.984407,-89.9002
1.858829,1292.730008,0.4024,245.191605,43.964409,-89.900288
1.861693,1292.550007,0.4024,245.191605,43.944376,-89.900376
1.864557,1292.360008,0.4024,245.191605,43.924308,-89.900463
1.867421,1292.140009,0.4024,245.191605,43.904204,-89.900551
1.870285,1291.930009,0.4024,245.191605,43.884065,-89.900639
1.873149,1291.710009,0.4024,245.191605,43.86389,-89.900727
1.876014,1291.500009,0.4024,245.191605,43.843679,-89.900814
1.878878,1291.280009,0.4024,245.191605,43.823433,-89.900902
1.881742,1291.040612,0.4024,245.191605,43.80315,-89.90099
1.884606,1290.80001,0.4024,245.191605,43.782832,-89.901078
1.88747,1290.580009,0.4024,245.191605,43.762478,-89.901165
1.890334,1290.450006,0.4024,245.191605,43.742087,-89.901253
1.893198,1290.320006,0.4024,245.191605,43.721661,-89.901341
1.896063,1290.180006,0.4024,245.191605,43.701198,-89.901428
1.898927,1290.030007,0.4024,245.191605,43.680698,-89.901516
1.901791,1289.860007,0.34548,257.871185,43.660162,-89.901603
1.904655,1289.680008,0.34548,257.871185,43.63959,-89.901691
1.907519,1289.490008,0.34548,257.871185,43.618981,-89.901779
1.910383,1289.300008,0.34548,257.871185,43.598335,-89.901866
1.913248,1289.100009,0.34548,257.871185,43.577652,-89.901954
1.916112,1288.860011,0.34548,257.871185,43.556932,-89.902041
1.918976,1288.590743,0.34548,257.871185,43.536175,-89.902129
1.92184,1288.300467,0.37492,257.871185,43.515381,-89.902216
1.924704,1287.970015,0.37492,257.871185,43.49455,-89.902304
1.927568,1287.650014,0.37492,257.871185,43.473681,-89.902391
1.930432,1287.350014,0.37492,257.871185,43.452775,-89.902479
1.933297,1287.140283,0.37492,257.871185,43.431831,-89.902566
1.936161,1287.000006,0.37492,257.871185,43.41085,-89.902654
1.939025,1286.900005,0.37492,257.871185,43.389831,-89.902741
1.941889,1286.820004,0.37492,257.871185,43.368774,-89.902829
1.944753,1286.750003,0.37492,257.871185,43.347679,-89.902916
1.947617,1286.660004,0.37492,257.871185,43.326546,-89.903004
1.950481,1286.550005,0.37492,257.871185,43.305375,-89.903091
1.953346,1286.42059,0.37492,257.871185,43.284166,-89.903178
1.95621,1286.280006,0.37492,257.871185,43.262918,-89.903266
1.959074,1286.170005,0.37492,257.871185,43.241633,-89.903353
1.961938,1286.070973,0.37492,257.871185,43.220308,-89.90344
1.964802,1285.990563,0.37492,257.871185,43.198945,-89.903528
1.967666,1285.920003,0.37492,257.871185,43.177543,-89.903615
1.97053,1285.860003,0.37492,257.871185,43.156103,-89.903702
1.973395,1285.800003,0.37492,257.871185,43.134623,-89.90379
1.976259,1285.730003,0.37492,257.871185,43.113105,-89.903877
1.979123,1285.690002,0.37492,257.871185,43.091547,-89.903964
1.981987,1285.660001,0.37492,257.871185,43.069951,-89.904051
1.984851,1285.630001,0.37492,257.871185,43.048315,-89.904139
1.987715,1285.62,0.3886,257.871185,43.026639,-89.904226
1.99058,1285.620814,0.3886,257.871185,43.004924,-89.904313
1.993444,1285.62,0.3886,257.871185,42.983169,-89.9044
1.996308,1285.640434,0.3886,257.871185,42.961375,-89.904487
1.999172,1285.669999,0.3886,257.871185,42.939541,-89.904575
2.002036,1285.719998,0.3886,257.871185,42.917667,-89.904662
2.0049,1285.779997,0.3886,257.871185,42.895753,-89.904749
2.004904,1285.780101,0.3886,257.871185,42.895724,-89.904749
